iso3,country_name_standard,dashboard_name,wb_region,wb_income,year,awp_usd_per_m3,cawp_pct,tawp_pct,VETb_m3,vetb_Mm3,gva_agriculture_usd,cr_value,cr_source,irr_area_ha,ETb_annual_mm,AETI_annual_mm,quality_flag
NAM,Namibia,Namibia,Sub-Saharan Africa ,Lower middle income,2021,24.621199,5.32,14.51,9634382.332557837,9.634,1186050224.39427,0.8,GLOBAL_DEFAULT,14268.9,67.5,81.7,CR_GLOBAL_DEFAULT
NAM,Namibia,Namibia,Sub-Saharan Africa ,Lower middle income,2022,26.460449,7.47,23.07,8321436.052684687,8.321,1100944682.93868,0.8,GLOBAL_DEFAULT,14268.9,58.3,83.6,CR_GLOBAL_DEFAULT
NAM,Namibia,Namibia,Sub-Saharan Africa ,Lower middle income,2023,20.364564,-23.04,-5.28,9356101.377525432,9.356,952664603.670285,0.8,GLOBAL_DEFAULT,14268.9,65.6,80.7,CR_GLOBAL_DEFAULT
NAM,Namibia,Namibia,Sub-Saharan Africa ,Lower middle income,2024,24.745621,21.51,15.09,7880230.182150843,7.88,975005966.06691,0.8,GLOBAL_DEFAULT,14268.9,55.2,75.7,CR_GLOBAL_DEFAULT
NAM,Namibia,Namibia,Sub-Saharan Africa ,Lower middle income,2025,,,,7891200.823520482,7.891,,0.8,GLOBAL_DEFAULT,14268.9,55.3,85.6,"MISSING_GVA,CR_GLOBAL_DEFAULT"
NCL,New Caledonia,New Caledonia,East Asia & Pacific,High income,2018,,,,0.0,0.0,,0.72,REGIONAL_DEFAULT,0.0,,,"MISSING_GVA,CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
NCL,New Caledonia,New Caledonia,East Asia & Pacific,High income,2019,,,,0.0,0.0,169248338.669003,0.72,REGIONAL_DEFAULT,0.0,,,"CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
NCL,New Caledonia,New Caledonia,East Asia & Pacific,High income,2020,,,,0.0,0.0,,0.72,REGIONAL_DEFAULT,0.0,,,"MISSING_GVA,CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
NCL,New Caledonia,New Caledonia,East Asia & Pacific,High income,2021,,,,0.0,0.0,,0.72,REGIONAL_DEFAULT,0.0,,,"MISSING_GVA,CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
NCL,New Caledonia,New Caledonia,East Asia & Pacific,High income,2022,,,,0.0,0.0,,0.72,REGIONAL_DEFAULT,0.0,,,"MISSING_GVA,CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
NCL,New Caledonia,New Caledonia,East Asia & Pacific,High income,2023,,,,0.0,0.0,,0.72,REGIONAL_DEFAULT,0.0,,,"MISSING_GVA,CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
NCL,New Caledonia,New Caledonia,East Asia & Pacific,High income,2024,,,,0.0,0.0,,0.72,REGIONAL_DEFAULT,0.0,,,"MISSING_GVA,CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
NCL,New Caledonia,New Caledonia,East Asia & Pacific,High income,2025,,,,0.0,0.0,,0.72,REGIONAL_DEFAULT,0.0,,,"MISSING_GVA,CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
NER,Niger,Niger,Sub-Saharan Africa ,Low income,2018,37.560684,,0.0,25686193.11713693,25.686,4823954868.03158,0.8,GLOBAL_DEFAULT,68194.6,37.7,60.5,CR_GLOBAL_DEFAULT
NER,Niger,Niger,Sub-Saharan Africa ,Low income,2019,31.484737,-16.18,-16.18,30288289.77575896,30.288,4768094132.23984,0.8,GLOBAL_DEFAULT,68194.6,44.4,65.3,CR_GLOBAL_DEFAULT
NER,Niger,Niger,Sub-Saharan Africa ,Low income,2020,33.975302,7.91,-9.55,31049556.630170483,31.05,5274590327.8173,0.8,GLOBAL_DEFAULT,68194.6,45.5,64.5,CR_GLOBAL_DEFAULT
NER,Niger,Niger,Sub-Saharan Africa ,Low income,2021,30.779767,-9.41,-18.05,35355341.43446427,35.355,5441145886.83484,0.8,GLOBAL_DEFAULT,68194.6,51.8,70.1,CR_GLOBAL_DEFAULT
NER,Niger,Niger,Sub-Saharan Africa ,Low income,2022,41.894927,36.11,11.54,30466590.029590007,30.467,6381977790.35424,0.8,GLOBAL_DEFAULT,68194.6,44.7,62.9,CR_GLOBAL_DEFAULT
NER,Niger,Niger,Sub-Saharan Africa ,Low income,2023,34.894311,-16.71,-7.1,31111535.2858743,31.112,5428077945.52894,0.8,GLOBAL_DEFAULT,68194.6,45.6,63.5,CR_GLOBAL_DEFAULT
NER,Niger,Niger,Sub-Saharan Africa ,Low income,2024,44.70578,28.12,19.02,30643596.04428436,30.644,6849729282.80216,0.8,GLOBAL_DEFAULT,68194.6,44.9,67.6,CR_GLOBAL_DEFAULT
NER,Niger,Niger,Sub-Saharan Africa ,Low income,2025,,,,39011529.73548979,39.012,,0.8,GLOBAL_DEFAULT,68194.6,57.2,79.7,"MISSING_GVA,CR_GLOBAL_DEFAULT"
NFK,,,,,2018,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
NFK,,,,,2019,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
NFK,,,,,2020,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
NFK,,,,,2021,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
NFK,,,,,2022,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
NFK,,,,,2023,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
NFK,,,,,2024,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
NFK,,,,,2025,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
NGA,Nigeria,Nigeria,Sub-Saharan Africa ,Lower middle income,2018,133.292918,,0.0,87215456.74734926,87.215,89424636578.9172,0.87,COUNTRY_FIXED,290174.2,30.1,83.6,"CR_COUNTRY_FIXED,OUTLIER_AWP"
NGA,Nigeria,Nigeria,Sub-Saharan Africa ,Lower middle income,2019,246.661923,85.05,85.05,90632447.10585529,90.632,171965951191.782,0.87,COUNTRY_FIXED,290174.2,31.2,87.0,"CR_COUNTRY_FIXED,OUTLIER_AWP"
NGA,Nigeria,Nigeria,Sub-Saharan Africa ,Lower middle income,2020,211.282071,-14.34,58.51,104397658.70413768,104.398,169671950197.616,0.87,COUNTRY_FIXED,290174.2,36.0,84.0,"CR_COUNTRY_FIXED,OUTLIER_AWP"
NGA,Nigeria,Nigeria,Sub-Saharan Africa ,Lower middle income,2021,224.075957,6.06,68.11,103859171.43096736,103.859,179018024757.582,0.87,COUNTRY_FIXED,290174.2,35.8,86.5,"CR_COUNTRY_FIXED,OUTLIER_AWP"
NGA,Nigeria,Nigeria,Sub-Saharan Africa ,Lower middle income,2022,230.211269,2.74,72.71,104307944.38709836,104.308,184714340629.58,0.87,COUNTRY_FIXED,290174.2,35.9,86.1,"CR_COUNTRY_FIXED,OUTLIER_AWP"
NGA,Nigeria,Nigeria,Sub-Saharan Africa ,Lower middle income,2023,174.505607,-24.2,30.92,100641030.72384997,100.641,135095570584.218,0.87,COUNTRY_FIXED,290174.2,34.7,84.0,"CR_COUNTRY_FIXED,OUTLIER_AWP"
NGA,Nigeria,Nigeria,Sub-Saharan Africa ,Lower middle income,2024,80.380671,-53.94,-39.7,105559118.2770666,105.559,65268559713.1048,0.87,COUNTRY_FIXED,290174.2,36.4,85.7,"CR_COUNTRY_FIXED,OUTLIER_AWP"
NGA,Nigeria,Nigeria,Sub-Saharan Africa ,Lower middle income,2025,,,,106418301.47537768,106.418,,0.87,COUNTRY_FIXED,290174.2,36.7,90.0,"MISSING_GVA,CR_COUNTRY_FIXED"
NIC,Nicaragua,Nicaragua,Latin America & Caribbean ,Lower middle income,2018,2.566536,,0.0,155521051.7901726,155.521,1995752036.27447,0.8,GLOBAL_DEFAULT,466361.0,33.3,105.2,CR_GLOBAL_DEFAULT
NIC,Nicaragua,Nicaragua,Latin America & Caribbean ,Lower middle income,2019,2.953004,15.06,15.06,133567787.157973,133.568,1972130945.99937,0.8,GLOBAL_DEFAULT,466361.0,28.6,103.1,CR_GLOBAL_DEFAULT
NIC,Nicaragua,Nicaragua,Latin America & Caribbean ,Lower middle income,2020,3.37874,14.42,31.65,119829521.23396178,119.83,2024364015.71225,0.8,GLOBAL_DEFAULT,466361.0,25.7,101.0,CR_GLOBAL_DEFAULT
NIC,Nicaragua,Nicaragua,Latin America & Caribbean ,Lower middle income,2021,3.290045,-2.63,28.19,135868428.7920091,135.868,2235066455.42834,0.8,GLOBAL_DEFAULT,466361.0,29.1,109.3,CR_GLOBAL_DEFAULT
NIC,Nicaragua,Nicaragua,Latin America & Caribbean ,Lower middle income,2022,5.21329,58.46,103.13,100784030.7231376,100.784,2627082098.41213,0.8,GLOBAL_DEFAULT,466361.0,21.6,104.1,CR_GLOBAL_DEFAULT
NIC,Nicaragua,Nicaragua,Latin America & Caribbean ,Lower middle income,2023,4.422345,-15.17,72.31,123435950.6588826,123.436,2729381822.67024,0.8,GLOBAL_DEFAULT,466361.0,26.5,102.6,CR_GLOBAL_DEFAULT
NIC,Nicaragua,Nicaragua,Latin America & Caribbean ,Lower middle income,2024,5.186338,17.28,102.08,109449094.45298836,109.449,2838199834.53609,0.8,GLOBAL_DEFAULT,466361.0,23.5,101.8,CR_GLOBAL_DEFAULT
NIC,Nicaragua,Nicaragua,Latin America & Caribbean ,Lower middle income,2025,,,,138453995.86851677,138.454,,0.8,GLOBAL_DEFAULT,466361.0,29.7,106.8,"MISSING_GVA,CR_GLOBAL_DEFAULT"
NIU,,,,,2018,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
NIU,,,,,2019,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
NIU,,,,,2020,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
NIU,,,,,2021,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
NIU,,,,,2022,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
NIU,,,,,2023,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
NIU,,,,,2024,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
NIU,,,,,2025,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
NLD,Netherlands,Netherlands,Europe & Central Asia,High income,2018,113.384669,,0.0,75039288.19640298,75.039,16362124733.3333,0.48,COUNTRY_FIXED,189897.8,39.5,39.5,"CR_COUNTRY_FIXED,OUTLIER_AWP"
NLD,Netherlands,Netherlands,Europe & Central Asia,High income,2019,119.179172,5.11,5.11,71283912.98446858,71.284,16337610996.0784,0.48,COUNTRY_FIXED,189897.8,37.5,37.5,"CR_COUNTRY_FIXED,OUTLIER_AWP"
NLD,Netherlands,Netherlands,Europe & Central Asia,High income,2020,126.660313,6.28,11.71,66517023.07203256,66.517,16202051805.4475,0.48,COUNTRY_FIXED,189897.8,35.0,35.0,"CR_COUNTRY_FIXED,OUTLIER_AWP"
NLD,Netherlands,Netherlands,Europe & Central Asia,High income,2021,133.29952,5.24,17.56,68063622.72759144,68.064,17447785054.2633,0.48,COUNTRY_FIXED,189897.8,35.8,35.8,"CR_COUNTRY_FIXED,OUTLIER_AWP"
NLD,Netherlands,Netherlands,Europe & Central Asia,High income,2022,114.431243,-14.15,0.92,78086163.98377055,78.086,17183647677.0429,0.48,COUNTRY_FIXED,189897.8,41.1,41.1,"CR_COUNTRY_FIXED,OUTLIER_AWP"
NLD,Netherlands,Netherlands,Europe & Central Asia,High income,2023,152.13402,32.95,34.18,67977185.04516008,67.977,19887773864.7062,0.48,COUNTRY_FIXED,189897.8,35.8,35.8,"CR_COUNTRY_FIXED,OUTLIER_AWP"
NLD,Netherlands,Netherlands,Europe & Central Asia,High income,2024,148.613539,-2.31,31.07,73529617.91266736,73.53,21014416800.7812,0.48,COUNTRY_FIXED,189897.8,38.7,38.7,"CR_COUNTRY_FIXED,OUTLIER_AWP"
NLD,Netherlands,Netherlands,Europe & Central Asia,High income,2025,,,,79606638.80877745,79.607,,0.48,COUNTRY_FIXED,189897.8,41.9,41.9,"MISSING_GVA,CR_COUNTRY_FIXED"
NOR,Norway,Norway,Europe & Central Asia,High income,2018,21.586249,,0.0,81181237.2121926,81.181,7965447279.43437,0.78,REGIONAL_DEFAULT,236271.8,34.4,34.4,CR_REGIONAL_DEFAULT
NOR,Norway,Norway,Europe & Central Asia,High income,2019,21.213377,-1.73,-1.73,75558454.95187713,75.558,7285681818.18182,0.78,REGIONAL_DEFAULT,236271.8,32.0,32.0,CR_REGIONAL_DEFAULT
NOR,Norway,Norway,Europe & Central Asia,High income,2020,19.606891,-7.57,-9.17,76062961.42292659,76.063,6778900787.68033,0.78,REGIONAL_DEFAULT,236271.8,32.2,32.2,CR_REGIONAL_DEFAULT
NOR,Norway,Norway,Europe & Central Asia,High income,2021,22.807666,16.32,5.66,77631925.46068169,77.632,8048195576.25146,0.78,REGIONAL_DEFAULT,236271.8,32.9,32.9,CR_REGIONAL_DEFAULT
NOR,Norway,Norway,Europe & Central Asia,High income,2022,29.058697,27.41,34.62,73786089.68688165,73.786,9746034497.70304,0.78,REGIONAL_DEFAULT,236271.8,31.2,31.2,CR_REGIONAL_DEFAULT
NOR,Norway,Norway,Europe & Central Asia,High income,2023,33.760001,16.18,56.4,65466103.37561867,65.466,10046071315.8725,0.78,REGIONAL_DEFAULT,236271.8,27.7,27.7,CR_REGIONAL_DEFAULT
NOR,Norway,Norway,Europe & Central Asia,High income,2024,28.701663,-14.98,32.96,76950675.60686219,76.951,10039146956.1846,0.78,REGIONAL_DEFAULT,236271.8,32.6,32.6,CR_REGIONAL_DEFAULT
NOR,Norway,Norway,Europe & Central Asia,High income,2025,,,,80290287.38481022,80.29,,0.78,REGIONAL_DEFAULT,236271.8,34.0,34.0,"MISSING_GVA,CR_REGIONAL_DEFAULT"
NPL,Nepal,Nepal,South Asia,Lower middle income,2018,6.38674,,0.0,440010557.3456602,440.011,7395350572.58345,0.62,REGIONAL_DEFAULT,1872429.6,23.5,89.6,CR_REGIONAL_DEFAULT
NPL,Nepal,Nepal,South Asia,Lower middle income,2019,7.187319,12.54,12.54,390109518.2319282,390.11,7378530812.52977,0.62,REGIONAL_DEFAULT,1872429.6,20.8,87.2,CR_REGIONAL_DEFAULT
NPL,Nepal,Nepal,South Asia,Lower middle income,2020,11.512487,60.18,80.26,244771960.87040973,244.772,7415615787.43612,0.62,REGIONAL_DEFAULT,1872429.6,13.1,86.6,CR_REGIONAL_DEFAULT
NPL,Nepal,Nepal,South Asia,Lower middle income,2021,6.487456,-43.65,1.58,476292514.15689206,476.293,8131386326.66182,0.62,REGIONAL_DEFAULT,1872429.6,25.4,85.1,CR_REGIONAL_DEFAULT
NPL,Nepal,Nepal,South Asia,Lower middle income,2022,6.55973,1.11,2.71,498953152.6566872,498.953,8613152357.33683,0.62,REGIONAL_DEFAULT,1872429.6,26.6,90.3,CR_REGIONAL_DEFAULT
NPL,Nepal,Nepal,South Asia,Lower middle income,2023,8.584904,30.87,34.42,386982291.3720677,386.982,8742647267.64352,0.62,REGIONAL_DEFAULT,1872429.6,20.7,80.4,CR_REGIONAL_DEFAULT
NPL,Nepal,Nepal,South Asia,Lower middle income,2024,7.382369,-14.01,15.59,483145870.3878466,483.146,9386213890.3037,0.62,REGIONAL_DEFAULT,1872429.6,25.8,88.0,CR_REGIONAL_DEFAULT
NPL,Nepal,Nepal,South Asia,Lower middle income,2025,,,,466021513.74484,466.022,,0.62,REGIONAL_DEFAULT,1872429.6,24.9,87.1,"MISSING_GVA,CR_REGIONAL_DEFAULT"
NRU,Nauru,Nauru,East Asia & Pacific,High income,2018,,,,0.0,0.0,,0.72,REGIONAL_DEFAULT,0.0,,,"MISSING_GVA,CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
NRU,Nauru,Nauru,East Asia & Pacific,High income,2019,,,,0.0,0.0,,0.72,REGIONAL_DEFAULT,0.0,,,"MISSING_GVA,CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
NRU,Nauru,Nauru,East Asia & Pacific,High income,2020,,,,0.0,0.0,,0.72,REGIONAL_DEFAULT,0.0,,,"MISSING_GVA,CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
NRU,Nauru,Nauru,East Asia & Pacific,High income,2021,,,,0.0,0.0,,0.72,REGIONAL_DEFAULT,0.0,,,"MISSING_GVA,CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
NRU,Nauru,Nauru,East Asia & Pacific,High income,2022,,,,0.0,0.0,,0.72,REGIONAL_DEFAULT,0.0,,,"MISSING_GVA,CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
NRU,Nauru,Nauru,East Asia & Pacific,High income,2023,,,,0.0,0.0,,0.72,REGIONAL_DEFAULT,0.0,,,"MISSING_GVA,CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
NRU,Nauru,Nauru,East Asia & Pacific,High income,2024,,,,0.0,0.0,,0.72,REGIONAL_DEFAULT,0.0,,,"MISSING_GVA,CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
NRU,Nauru,Nauru,East Asia & Pacific,High income,2025,,,,0.0,0.0,,0.72,REGIONAL_DEFAULT,0.0,,,"MISSING_GVA,CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
NZL,New Zealand,New Zealand,East Asia & Pacific,High income,2018,,,,3405.512624916532,0.003,12001314643.8642,0.72,REGIONAL_DEFAULT,79687.2,0.0,53.4,"CR_REGIONAL_DEFAULT,ZERO_VETB"
NZL,New Zealand,New Zealand,East Asia & Pacific,High income,2019,,,,264203.8032871835,0.264,12118916248.0441,0.72,REGIONAL_DEFAULT,79687.2,0.3,57.7,"CR_REGIONAL_DEFAULT,ZERO_VETB"
NZL,New Zealand,New Zealand,East Asia & Pacific,High income,2020,4168.858979,,,816224.4706573347,0.816,12152588261.3609,0.72,REGIONAL_DEFAULT,79687.2,1.0,54.1,"CR_REGIONAL_DEFAULT,OUTLIER_AWP"
NZL,New Zealand,New Zealand,East Asia & Pacific,High income,2021,,,,458270.1565765869,0.458,14650587070.307,0.72,REGIONAL_DEFAULT,79687.2,0.6,54.3,"CR_REGIONAL_DEFAULT,ZERO_VETB"
NZL,New Zealand,New Zealand,East Asia & Pacific,High income,2022,1990.057107,,,1603983.8843718602,1.604,11400069744.5869,0.72,REGIONAL_DEFAULT,79687.2,2.0,53.2,"CR_REGIONAL_DEFAULT,OUTLIER_AWP"
NZL,New Zealand,New Zealand,East Asia & Pacific,High income,2023,,,,1319936.299824186,1.32,,0.72,REGIONAL_DEFAULT,79687.2,1.7,57.2,"MISSING_GVA,CR_REGIONAL_DEFAULT"
NZL,New Zealand,New Zealand,East Asia & Pacific,High income,2024,,,,82424.58203552583,0.082,,0.72,REGIONAL_DEFAULT,79687.2,0.1,56.8,"MISSING_GVA,CR_REGIONAL_DEFAULT,ZERO_VETB"
NZL,New Zealand,New Zealand,East Asia & Pacific,High income,2025,,,,530459.7123819486,0.53,,0.72,REGIONAL_DEFAULT,79687.2,0.7,59.9,"MISSING_GVA,CR_REGIONAL_DEFAULT,ZERO_VETB"
OMN,Oman,Oman,"Middle East, North Africa, Afghanistan & Pakistan",High income,2018,7.325279,,0.0,46205137.94495136,46.205,1692327698.30949,0.8,GLOBAL_DEFAULT,220905.5,20.9,22.3,CR_GLOBAL_DEFAULT
OMN,Oman,Oman,"Middle East, North Africa, Afghanistan & Pakistan",High income,2019,8.975245,22.52,22.52,39142486.20683887,39.142,1756566970.09103,0.8,GLOBAL_DEFAULT,220905.5,17.7,24.1,CR_GLOBAL_DEFAULT
OMN,Oman,Oman,"Middle East, North Africa, Afghanistan & Pakistan",High income,2020,7.852962,-12.5,7.2,47736950.59613416,47.737,1874382314.69441,0.8,GLOBAL_DEFAULT,220905.5,21.6,26.5,CR_GLOBAL_DEFAULT
OMN,Oman,Oman,"Middle East, North Africa, Afghanistan & Pakistan",High income,2021,7.668473,-2.35,4.69,54481422.90607426,54.481,2088946684.0052,0.8,GLOBAL_DEFAULT,220905.5,24.7,26.3,CR_GLOBAL_DEFAULT
OMN,Oman,Oman,"Middle East, North Africa, Afghanistan & Pakistan",High income,2022,8.408868,9.66,14.79,55084576.64810806,55.085,2315994798.43953,0.8,GLOBAL_DEFAULT,220905.5,24.9,27.1,CR_GLOBAL_DEFAULT
OMN,Oman,Oman,"Middle East, North Africa, Afghanistan & Pakistan",High income,2023,11.092273,31.91,51.42,46243986.386160776,46.244,2564754664.11591,0.8,GLOBAL_DEFAULT,220905.5,20.9,22.8,CR_GLOBAL_DEFAULT
OMN,Oman,Oman,"Middle East, North Africa, Afghanistan & Pakistan",High income,2024,14.056642,26.72,91.89,39680883.523302205,39.681,2788899960.15615,0.8,GLOBAL_DEFAULT,220905.5,18.0,26.1,CR_GLOBAL_DEFAULT
OMN,Oman,Oman,"Middle East, North Africa, Afghanistan & Pakistan",High income,2025,,,,51189058.69242846,51.189,,0.8,GLOBAL_DEFAULT,220905.5,23.2,24.1,"MISSING_GVA,CR_GLOBAL_DEFAULT"
PAK,Pakistan,Pakistan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,2018,4.286757,,0.0,9353270701.672155,9353.271,77106147554.3836,0.48,COUNTRY_FIXED,18793250.9,49.8,68.7,CR_COUNTRY_FIXED
PAK,Pakistan,Pakistan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,2019,5.056147,17.95,17.95,6824518185.651589,6824.518,66357247840.5539,0.48,COUNTRY_FIXED,18793250.9,36.3,69.0,CR_COUNTRY_FIXED
PAK,Pakistan,Pakistan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,2020,4.70148,-7.01,9.67,7261715768.298596,7261.716,65655410998.4781,0.48,COUNTRY_FIXED,18793250.9,38.6,71.7,CR_COUNTRY_FIXED
PAK,Pakistan,Pakistan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,2021,4.952488,5.34,15.53,8292995637.811519,8292.996,78982613373.72,0.48,COUNTRY_FIXED,18793250.9,44.1,68.2,CR_COUNTRY_FIXED
PAK,Pakistan,Pakistan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,2022,4.766474,-3.76,11.19,9131413527.602531,9131.414,83701249085.4445,0.48,COUNTRY_FIXED,18793250.9,48.6,73.3,CR_COUNTRY_FIXED
PAK,Pakistan,Pakistan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,2023,5.722328,20.05,33.49,7167493528.213571,7167.494,78874512938.1202,0.48,COUNTRY_FIXED,18793250.9,38.1,64.4,CR_COUNTRY_FIXED
PAK,Pakistan,Pakistan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,2024,5.14334,-10.12,19.98,8919480764.18621,8919.481,88222928688.0339,0.48,COUNTRY_FIXED,18793250.9,47.5,73.3,CR_COUNTRY_FIXED
PAK,Pakistan,Pakistan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,2025,,,,8897106796.81626,8897.107,,0.48,COUNTRY_FIXED,18793250.9,47.3,73.0,"MISSING_GVA,CR_COUNTRY_FIXED"
PAN,Panama,Panama,Latin America & Caribbean ,High income,2018,5.309762,,0.0,62024740.570534505,62.025,1646683196.53585,0.8,GLOBAL_DEFAULT,308818.1,20.1,86.6,CR_GLOBAL_DEFAULT
PAN,Panama,Panama,Latin America & Caribbean ,High income,2019,6.98816,31.61,31.61,49029519.785959415,49.03,1713130594.12347,0.8,GLOBAL_DEFAULT,308818.1,15.9,76.7,CR_GLOBAL_DEFAULT
PAN,Panama,Panama,Latin America & Caribbean ,High income,2020,6.045447,-13.49,13.86,57842578.76339377,57.843,1748421183.64932,0.8,GLOBAL_DEFAULT,308818.1,18.7,78.7,CR_GLOBAL_DEFAULT
PAN,Panama,Panama,Latin America & Caribbean ,High income,2021,12.624384,108.82,137.76,29926977.389142163,29.927,1889048206.19376,0.8,GLOBAL_DEFAULT,308818.1,9.7,82.8,CR_GLOBAL_DEFAULT
PAN,Panama,Panama,Latin America & Caribbean ,High income,2022,7.276998,-42.36,37.05,54728448.556118935,54.728,1991293961.03531,0.8,GLOBAL_DEFAULT,308818.1,17.7,81.3,CR_GLOBAL_DEFAULT
PAN,Panama,Panama,Latin America & Caribbean ,High income,2023,10.448123,43.58,96.77,40048950.1450317,40.049,2092181804.46083,0.8,GLOBAL_DEFAULT,308818.1,13.0,71.3,CR_GLOBAL_DEFAULT
PAN,Panama,Panama,Latin America & Caribbean ,High income,2024,13.180422,26.15,148.23,35214265.2109476,35.214,2320694392.56237,0.8,GLOBAL_DEFAULT,308818.1,11.4,75.8,CR_GLOBAL_DEFAULT
PAN,Panama,Panama,Latin America & Caribbean ,High income,2025,,,,22695629.20661213,22.696,,0.8,GLOBAL_DEFAULT,308818.1,7.3,88.8,"MISSING_GVA,CR_GLOBAL_DEFAULT"
PCN,,,,,2018,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
PCN,,,,,2019,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
PCN,,,,,2020,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
PCN,,,,,2021,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
PCN,,,,,2022,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
PCN,,,,,2023,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
PCN,,,,,2024,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
PCN,,,,,2025,,,,0.0,0.0,,,,0.0,,,"MISSING_GVA,MISSING_CR,ZERO_VETB,NO_GMIE_IRRIGATION"
PER,Peru,Peru,Latin America & Caribbean ,Upper middle income,2018,8.979985,,0.0,819298330.0271647,819.298,15327680282.6505,0.52,COUNTRY_FIXED,3689039.1,22.2,35.6,CR_COUNTRY_FIXED
